SKU ID,SKU Subdivision,SKU Region,SKU Province,Farm ID,Farm Province,Farm Latitude,Farm Longitude
5332,Cucumber,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
5332,Cucumber,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
5332,Cucumber,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
5332,Cucumber,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
5332,Cucumber,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
5333,Cucumber,Miền Bắc,T. Thái Bình,DC04,,,
5333,Cucumber,Miền Bắc,TP. Hải Phòng,DC04,,,
5333,Cucumber,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Quảng Ninh,DC04,,,
5333,Cucumber,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
5333,Cucumber,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
5333,Cucumber,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
5334,Cucumber,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Bắc,T. Thái Bình,DC04,,,
5334,Cucumber,Miền Bắc,TP. Hải Phòng,DC04,,,
5334,Cucumber,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Quảng Ninh,DC04,,,
5334,Cucumber,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
5334,Cucumber,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
5334,Cucumber,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Trung,TP. Huế,DC06,NGHỆ AN,18.829766,105.661935
5334,Cucumber,Miền Trung,T. Bình Định,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Khánh Hòa,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Phú Yên,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
5334,Cucumber,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
5334,Cucumber,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
5334,Cucumber,Miền Trung,T. Gia Lai,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Kon Tum,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Đắk Lắk,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Đắk Nông,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Trung,T. Ninh Thuận,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
5334,Cucumber,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
5334,Cucumber,Miền Đông,T. Bình Thuận,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Đông,T. Lâm Đồng,DC15,BÌNH THUẬN,11.753584,108.932469
5334,Cucumber,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
5334,Cucumber,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
4335,Tomato,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
4335,Tomato,Miền Bắc,T. Thái Bình,DC04,,,
4335,Tomato,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,TP. Hải Phòng,DC04,,,
4335,Tomato,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Quảng Ninh,DC04,,,
4335,Tomato,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
4335,Tomato,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
4335,Tomato,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
1229,Carrot,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
1229,Carrot,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
1229,Carrot,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
1229,Carrot,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
1229,Carrot,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1229,Carrot,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
1229,Carrot,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
1229,Carrot,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
1229,Carrot,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
7186,Lettuce,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
7186,Lettuce,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
7186,Lettuce,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
1001,Carrot,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
1001,Carrot,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
1001,Carrot,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
1001,Carrot,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
1001,Carrot,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
1001,Carrot,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
1336,Carrot,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Bắc,T. Thái Bình,DC04,,,
1336,Carrot,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,TP. Hải Phòng,DC04,,,
1336,Carrot,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Quảng Ninh,DC04,,,
1336,Carrot,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
1336,Carrot,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
1336,Carrot,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Trung,TP. Huế,DC06,NGHỆ AN,18.829766,105.661935
1336,Carrot,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
1336,Carrot,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
1336,Carrot,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
1336,Carrot,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Đắk Lắk,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
1336,Carrot,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
1336,Carrot,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
1337,Carrot,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Bắc,T. Thái Bình,DC04,,,
1337,Carrot,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,TP. Hải Phòng,DC04,,,
1337,Carrot,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Quảng Ninh,DC04,,,
1337,Carrot,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
1337,Carrot,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
1337,Carrot,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Trung,TP. Huế,DC06,NGHỆ AN,18.829766,105.661935
1337,Carrot,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
1337,Carrot,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
1337,Carrot,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
1337,Carrot,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Đắk Lắk,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
1337,Carrot,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
1337,Carrot,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
2338,Broccoli,Miền Bắc,T. Hà Tĩnh,DC14,NGHỆ AN,18.829766,105.661935
2338,Broccoli,Miền Bắc,T. Thanh Hóa,DC14,NGHỆ AN,18.829766,105.661935
2338,Broccoli,Miền Bắc,T. Hưng Yên,DC11,HƯNG YÊN,15.783698,101.810236
2338,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
